17	8045761	8045801	PER1	25	40	62.5
17	8045939	8046039	PER1	64	100	64.0
17	8046039	8046139	PER1	65	100	65.0
17	8046139	8046179	PER1	28	40	70.0
17	8046558	8046658	PER1	71	100	71.0
17	8046658	8046758	PER1	63	100	63.0
17	8046758	8046858	PER1	67	100	67.0
17	8046858	8046958	PER1	61	100	61.0
17	8046958	8047058	PER1	69	100	69.0
17	8047058	8047158	PER1	65	100	65.0
17	8047158	8047218	PER1	43	60	71.6666666667
17	8047367	8047467	PER1	58	100	58.0
17	8047467	8047567	PER1	61	100	61.0
17	8047567	8047607	PER1	21	40	52.5
17	8047866	8047966	PER1	66	100	66.0
17	8047966	8048066	PER1	64	100	64.0
17	8048066	8048166	PER1	64	100	64.0
17	8048166	8048266	PER1	71	100	71.0
17	8048266	8048346	PER1	45	80	56.25
17	8049245	8049345	PER1	59	100	59.0
17	8049345	8049445	PER1	70	100	70.0
17	8049445	8049485	PER1	23	40	57.5
17	8049634	8049734	PER1	61	100	61.0
17	8049734	8049834	PER1	59	100	59.0
17	8049834	8049874	PER1	26	40	65.0
17	8049877	8049977	PER1	61	100	61.0
17	8049977	8050077	PER1	66	100	66.0
17	8050077	8050117	PER1	19	40	47.5
17	8050147	8050247	PER1	67	100	67.0
17	8050247	8050347	PER1	52	100	52.0
17	8050347	8050387	PER1	27	40	67.5
17	8050513	8050613	PER1	61	100	61.0
17	8050613	8050713	PER1	71	100	71.0
17	8050713	8050813	PER1	62	100	62.0
17	8050813	8050913	PER1	63	100	63.0
17	8050913	8051013	PER1	68	100	68.0
17	8051013	8051113	PER1	62	100	62.0
17	8051113	8051188	PER1	45	75	60.0
17	8051247	8051347	PER1	59	100	59.0
17	8051347	8051447	PER1	68	100	68.0
17	8051447	8051547	PER1	62	100	62.0
17	8051547	8051627	PER1	45	80	56.25
17	8051912	8052012	PER1	64	100	64.0
17	8052012	8052112	PER1	62	100	62.0
17	8052112	8052152	PER1	22	40	55.0
17	8052512	8052612	PER1	44	100	44.0
17	8052612	8052692	PER1	48	80	60.0
17	8052760	8052860	PER1	65	100	65.0
17	8052860	8052960	PER1	63	100	63.0
17	8052960	8053000	PER1	25	40	62.5
17	8053013	8053113	PER1	61	100	61.0
17	8053113	8053213	PER1	60	100	60.0
17	8053213	8053313	PER1	61	100	61.0
17	8053313	8053413	PER1	65	100	65.0
17	8053413	8053485	PER1	40	72	55.5555555556
17	8053495	8053595	PER1	67	100	67.0
17	8053595	8053675	PER1	46	80	57.5
17	8053736	8053836	PER1	60	100	60.0
17	8053836	8053936	PER1	62	100	62.0
17	8053936	8054036	PER1	67	100	67.0
17	8055612	8055712	PER1;RP11-599B13.6	73	100	73.0
17	8055712	8055792	PER1;RP11-599B13.6	56	80	70.0
17	8059558	8059658	PER1;RP11-599B13.6	63	100	63.0
17	8059658	8059738	PER1;RP11-599B13.6	51	80	63.75
17	11924140	11924240	RPL21P122;MAP2K4	75	100	75.0
17	11924240	11924340	RPL21P122;MAP2K4	80	100	80.0
17	11924340	11924380	RPL21P122;MAP2K4	31	40	77.5
17	11935508	11935608	MAP2K4	30	100	30.0
17	11935608	11935688	MAP2K4	24	80	30.0
17	11958136	11958236	MAP2K4	33	100	33.0
17	11958236	11958336	MAP2K4	40	100	40.0
17	11958336	11958376	MAP2K4	9	40	22.5
17	11984639	11984739	MAP2K4	41	100	41.0
17	11984739	11984839	MAP2K4	44	100	44.0
17	11984839	11984879	MAP2K4	13	40	32.5
17	11998831	11998931	MAP2K4	30	100	30.0
17	11998931	11999031	MAP2K4	39	100	39.0
17	11999031	11999071	MAP2K4	14	40	35.0
17	12011046	12011146	MAP2K4	33	100	33.0
17	12011146	12011246	MAP2K4	27	100	27.0
17	12011246	12011286	MAP2K4	12	40	30.0
17	12013627	12013727	MAP2K4	35	100	35.0
17	12013727	12013807	MAP2K4	24	80	30.0
17	12016493	12016593	MAP2K4	32	100	32.0
17	12016593	12016693	MAP2K4	49	100	49.0
17	12016693	12016733	MAP2K4	21	40	52.5
17	12028559	12028659	MAP2K4	41	100	41.0
17	12028659	12028739	MAP2K4	32	80	40.0
17	12032409	12032509	MAP2K4	39	100	39.0
17	12032509	12032609	MAP2K4	46	100	46.0
17	12032609	12032649	MAP2K4	17	40	42.5
17	12043088	12043188	MAP2K4	27	100	27.0
17	12043188	12043268	MAP2K4	39	80	48.75
17	12044400	12044500	MAP2K4	34	100	34.0
17	12044500	12044600	MAP2K4	45	100	45.0
17	12044600	12044640	MAP2K4	16	40	40.0
17	15935583	15935683	TTC19;NCOR1	57	100	57.0
17	15935683	15935783	TTC19;NCOR1	54	100	54.0
17	15935783	15935823	TTC19;NCOR1	13	40	32.5
17	15938048	15938148	TTC19;NCOR1	49	100	49.0
17	15938148	15938248	TTC19;NCOR1	49	100	49.0
17	15938248	15938288	TTC19;NCOR1	12	40	30.0
17	15942577	15942677	TTC19;NCOR1	36	100	36.0
17	15942677	15942777	TTC19;NCOR1	43	100	43.0
17	15942777	15942877	TTC19;NCOR1	51	100	51.0
17	15942877	15942977	TTC19;NCOR1	48	100	48.0
17	15942977	15942997	TTC19;NCOR1	5	20	25.0
17	15943691	15943791	TTC19;NCOR1;AC002553.1	37	100	37.0
17	15943791	15943871	TTC19;NCOR1;AC002553.1	26	80	32.5
17	15950215	15950315	NCOR1	38	100	38.0
17	15950315	15950415	NCOR1	44	100	44.0
17	15950415	15950455	NCOR1	15	40	37.5
17	15952110	15952210	NCOR1	57	100	57.0
17	15952210	15952310	NCOR1	56	100	56.0
17	15952310	15952350	NCOR1	13	40	32.5
17	15960789	15960889	NCOR1	38	100	38.0
17	15960889	15960989	NCOR1	46	100	46.0
17	15960989	15961089	NCOR1	41	100	41.0
17	15961179	15961279	NCOR1	39	100	39.0
17	15961279	15961379	NCOR1	50	100	50.0
17	15961379	15961419	NCOR1	17	40	42.5
17	15961728	15961828	NCOR1	37	100	37.0
17	15961828	15961928	NCOR1	46	100	46.0
17	15961928	15961968	NCOR1	12	40	30.0
17	15964691	15964791	NCOR1	49	100	49.0
17	15964791	15964891	NCOR1	47	100	47.0
17	15964891	15964991	NCOR1	45	100	45.0
17	15964991	15965091	NCOR1	45	100	45.0
17	15965091	15965191	NCOR1	60	100	60.0
17	15965191	15965231	NCOR1	20	40	50.0
17	15965381	15965481	NCOR1	41	100	41.0
17	15965481	15965581	NCOR1	53	100	53.0
17	15965581	15965621	NCOR1	15	40	37.5
17	15967321	15967421	NCOR1	52	100	52.0
17	15967421	15967521	NCOR1	58	100	58.0
17	15967521	15967561	NCOR1	11	40	27.5
17	15968138	15968238	NCOR1	46	100	46.0
17	15968238	15968338	NCOR1	45	100	45.0
17	15968338	15968378	NCOR1	10	40	25.0
17	15968783	15968883	NCOR1	56	100	56.0
17	15968883	15968983	NCOR1	41	100	41.0
17	15968983	15969023	NCOR1	20	40	50.0
17	15971171	15971271	NCOR1	45	100	45.0
17	15971271	15971371	NCOR1	60	100	60.0
17	15971371	15971471	NCOR1	40	100	40.0
17	15973448	15973548	NCOR1	46	100	46.0
17	15973548	15973648	NCOR1	54	100	54.0
17	15973648	15973748	NCOR1	52	100	52.0
17	15973748	15973848	NCOR1	44	100	44.0
17	15973848	15973868	NCOR1	6	20	30.0
17	15974700	15974800	NCOR1	44	100	44.0
17	15974800	15974900	NCOR1	44	100	44.0
17	15974900	15975000	NCOR1	38	100	38.0
17	15975410	15975510	NCOR1	41	100	41.0
17	15975510	15975590	NCOR1	32	80	40.0
17	15976692	15976792	NCOR1	36	100	36.0
17	15976792	15976892	NCOR1	38	100	38.0
17	15976892	15976932	NCOR1	18	40	45.0
17	15978811	15978911	NCOR1	37	100	37.0
17	15978911	15979011	NCOR1	56	100	56.0
17	15979011	15979051	NCOR1	19	40	47.5
17	15983207	15983307	NCOR1	39	100	39.0
17	15983307	15983407	NCOR1	43	100	43.0
17	15983407	15983447	NCOR1	22	40	55.0
17	15983652	15983752	NCOR1	35	100	35.0
17	15983752	15983852	NCOR1	46	100	46.0
17	15983852	15983952	NCOR1	43	100	43.0
17	15983952	15984052	NCOR1	44	100	44.0
17	15984052	15984100	NCOR1	10	48	20.8333333333
17	15989555	15989655	NCOR1	39	100	39.0
17	15989655	15989755	NCOR1	58	100	58.0
17	15989755	15989795	NCOR1	9	40	22.5
17	15990452	15990552	NCOR1	55	100	55.0
17	15990552	15990652	NCOR1	50	100	50.0
17	15990652	15990692	NCOR1	11	40	27.5
17	15995150	15995250	NCOR1	43	100	43.0
17	15995250	15995350	NCOR1	53	100	53.0
17	15995350	15995390	NCOR1	15	40	37.5
17	16001625	16001725	NCOR1	39	100	39.0
17	16001725	16001825	NCOR1	41	100	41.0
17	16001825	16001865	NCOR1	7	40	17.5
17	16004541	16004641	NCOR1	58	100	58.0
17	16004641	16004741	NCOR1	44	100	44.0
17	16004741	16004841	NCOR1	51	100	51.0
17	16004841	16004941	NCOR1	49	100	49.0
17	16004941	16005041	NCOR1	52	100	52.0
17	16005041	16005141	NCOR1	44	100	44.0
17	16012042	16012142	NCOR1	31	100	31.0
17	16012142	16012242	NCOR1	46	100	46.0
17	16012242	16012282	NCOR1	4	40	10.0
17	16021151	16021251	NCOR1	37	100	37.0
17	16021251	16021351	NCOR1	37	100	37.0
17	16021351	16021391	NCOR1	14	40	35.0
17	16022677	16022777	NCOR1	33	100	33.0
17	16022777	16022857	NCOR1	29	80	36.25
17	16024354	16024454	NCOR1	62	100	62.0
17	16024454	16024554	NCOR1	60	100	60.0
17	16024554	16024594	NCOR1	15	40	37.5
17	16029339	16029439	NCOR1	20	100	20.0
17	16029439	16029539	NCOR1	35	100	35.0
17	16029539	16029579	NCOR1	12	40	30.0
17	16040555	16040655	NCOR1	39	100	39.0
17	16040655	16040755	NCOR1	29	100	29.0
17	16040755	16040795	NCOR1	6	40	15.0
17	16041408	16041508	NCOR1	37	100	37.0
17	16041508	16041588	NCOR1	24	80	30.0
17	16042290	16042390	NCOR1	28	100	28.0
17	16042390	16042490	NCOR1	43	100	43.0
17	16042490	16042530	NCOR1	8	40	20.0
17	16046874	16046974	NCOR1	32	100	32.0
17	16046974	16047054	NCOR1	31	80	38.75
17	16049655	16049755	NCOR1	34	100	34.0
17	16049755	16049855	NCOR1	41	100	41.0
17	16049855	16049895	NCOR1	8	40	20.0
17	16052707	16052807	NCOR1	31	100	31.0
17	16052807	16052887	NCOR1	25	80	31.25
17	16054826	16054926	NCOR1	45	100	45.0
17	16054926	16055006	NCOR1	29	80	36.25
17	16055195	16055295	NCOR1	33	100	33.0
17	16055295	16055375	NCOR1	23	80	28.75
17	16056590	16056690	NCOR1	27	100	27.0
17	16056690	16056770	NCOR1	20	80	25.0
17	16062010	16062110	NCOR1	46	100	46.0
17	16062110	16062210	NCOR1	52	100	52.0
17	16062210	16062250	NCOR1	21	40	52.5
17	16068263	16068363	NCOR1	32	100	32.0
17	16068363	16068463	NCOR1	44	100	44.0
17	16068463	16068503	NCOR1	13	40	32.5
17	16075105	16075205	NCOR1	49	100	49.0
17	16075205	16075305	NCOR1	49	100	49.0
17	16075305	16075345	NCOR1	10	40	25.0
17	16089814	16089914	NCOR1	38	100	38.0
17	16089914	16090014	NCOR1	45	100	45.0
17	16090014	16090054	NCOR1	9	40	22.5
17	16097709	16097809	NCOR1	37	100	37.0
17	16097809	16097909	NCOR1	45	100	45.0
17	16097909	16097949	NCOR1	13	40	32.5
17	17116949	17117049	MPRIP;RP11-45M22.4;FLCN	61	100	61.0
17	17117049	17117149	MPRIP;RP11-45M22.4;FLCN	56	100	56.0
17	17117149	17117189	MPRIP;RP11-45M22.4;FLCN	13	40	32.5
17	17118231	17118331	MPRIP;RP11-45M22.4;FLCN	55	100	55.0
17	17118331	17118431	MPRIP;RP11-45M22.4;FLCN	58	100	58.0
17	17118431	17118531	MPRIP;RP11-45M22.4;FLCN	66	100	66.0
17	17118531	17118631	MPRIP;RP11-45M22.4;FLCN	59	100	59.0
17	17118631	17118684	MPRIP;RP11-45M22.4;FLCN	32	53	60.3773584906
17	17119635	17119735	MPRIP;RP11-45M22.4;FLCN	73	100	73.0
17	17119735	17119835	MPRIP;RP11-45M22.4;FLCN	62	100	62.0
17	17119835	17119875	MPRIP;RP11-45M22.4;FLCN	26	40	65.0
17	17120319	17120419	MPRIP;RP11-45M22.4;FLCN	57	100	57.0
17	17120419	17120519	MPRIP;RP11-45M22.4;FLCN	55	100	55.0
17	17120519	17120559	MPRIP;RP11-45M22.4;FLCN	18	40	45.0
17	17122307	17122407	RP11-45M22.4;FLCN	66	100	66.0
17	17122407	17122507	RP11-45M22.4;FLCN	61	100	61.0
17	17122507	17122547	RP11-45M22.4;FLCN	17	40	42.5
17	17124667	17124767	RP11-45M22.4;FLCN	55	100	55.0
17	17124767	17124867	RP11-45M22.4;FLCN	68	100	68.0
17	17124867	17124967	RP11-45M22.4;FLCN	61	100	61.0
17	17125774	17125874	RP11-45M22.4;FLCN	54	100	54.0
17	17125874	17125974	RP11-45M22.4;FLCN	59	100	59.0
17	17125974	17126014	RP11-45M22.4;FLCN	19	40	47.5
17	17127196	17127296	RP11-45M22.4;FLCN	66	100	66.0
17	17127296	17127396	RP11-45M22.4;FLCN	56	100	56.0
17	17127396	17127496	RP11-45M22.4;FLCN	62	100	62.0
17	17129253	17129353	RP11-45M22.4;FLCN	50	100	50.0
17	17129353	17129453	RP11-45M22.4;FLCN	67	100	67.0
17	17129453	17129553	RP11-45M22.4;FLCN	65	100	65.0
17	17129553	17129653	RP11-45M22.4;FLCN	52	100	52.0
17	17129653	17129673	RP11-45M22.4;FLCN	7	20	35.0
17	17131176	17131276	RP11-45M22.4;FLCN	64	100	64.0
17	17131276	17131376	RP11-45M22.4;FLCN	59	100	59.0
17	17131376	17131476	RP11-45M22.4;FLCN	63	100	63.0
17	29230480	29230580	TEFM	44	100	44.0
17	29230580	29230660	TEFM	22	80	27.5
17	29422186	29422286	RP11-848P1.5;NF1	71	100	71.0
17	29422286	29422386	RP11-848P1.5;NF1	76	100	76.0
17	29422386	29422426	RP11-848P1.5;NF1	31	40	77.5
17	29482952	29483052	NF1	33	100	33.0
17	29483052	29483152	NF1	30	100	30.0
17	29483152	29483192	NF1	14	40	35.0
17	29485979	29486079	NF1	29	100	29.0
17	29486079	29486159	NF1	29	80	36.25
17	29490178	29490278	NF1	35	100	35.0
17	29490278	29490378	NF1	46	100	46.0
17	29490378	29490418	NF1	18	40	45.0
17	29496841	29496941	NF1	32	100	32.0
17	29496941	29497041	NF1	29	100	29.0
17	29497041	29497081	NF1	12	40	30.0
17	29508383	29508483	NF1	27	100	27.0
17	29508483	29508563	NF1	24	80	30.0
17	29508675	29508775	NF1	29	100	29.0
17	29508775	29508855	NF1	27	80	33.75
17	29509484	29509584	NF1	33	100	33.0
17	29509584	29509684	NF1	39	100	39.0
17	29509684	29509724	NF1	12	40	30.0
17	29527406	29527506	NF1	39	100	39.0
17	29527506	29527606	NF1	41	100	41.0
17	29527606	29527646	NF1	12	40	30.0
17	29527995	29528095	NF1	36	100	36.0
17	29528095	29528195	NF1	42	100	42.0
17	29528195	29528235	NF1	10	40	25.0
17	29528375	29528475	NF1	33	100	33.0
17	29528475	29528555	NF1	21	80	26.25
17	29533203	29533303	NF1	38	100	38.0
17	29533303	29533403	NF1	44	100	44.0
17	29533403	29533443	NF1	11	40	27.5
17	29541415	29541515	NF1	26	100	26.0
17	29541515	29541615	NF1	38	100	38.0
17	29541615	29541655	NF1	11	40	27.5
17	29545959	29546059	NF1	37	100	37.0
17	29546059	29546159	NF1	48	100	48.0
17	29546159	29546199	NF1	12	40	30.0
17	29548817	29548917	NF1	35	100	35.0
17	29548917	29549017	NF1	22	100	22.0
17	29549017	29549057	NF1	12	40	30.0
17	29550403	29550503	NF1	31	100	31.0
17	29550503	29550603	NF1	32	100	32.0
17	29550603	29550643	NF1	12	40	30.0
17	29552070	29552170	NF1	36	100	36.0
17	29552170	29552270	NF1	46	100	46.0
17	29552270	29552310	NF1	14	40	35.0
17	29553427	29553527	NF1	56	100	56.0
17	29553527	29553627	NF1	53	100	53.0
17	29553627	29553727	NF1	38	100	38.0
17	29554182	29554282	NF1	48	100	48.0
17	29554282	29554362	NF1	45	80	56.25
17	29554492	29554592	NF1	37	100	37.0
17	29554592	29554672	NF1	29	80	36.25
17	29556022	29556122	NF1	43	100	43.0
17	29556122	29556222	NF1	54	100	54.0
17	29556222	29556322	NF1	47	100	47.0
17	29556322	29556422	NF1	45	100	45.0
17	29556422	29556502	NF1	27	80	33.75
17	29556802	29556902	NF1	32	100	32.0
17	29556902	29557002	NF1	39	100	39.0
17	29557002	29557042	NF1	10	40	25.0
17	29557218	29557318	NF1	32	100	32.0
17	29557318	29557418	NF1	37	100	37.0
17	29557418	29557458	NF1	12	40	30.0
17	29557811	29557911	NF1	38	100	38.0
17	29557911	29557991	NF1	28	80	35.0
17	29559028	29559128	NF1	31	100	31.0
17	29559128	29559228	NF1	41	100	41.0
17	29559228	29559268	NF1	16	40	40.0
17	29559688	29559788	NF1	35	100	35.0
17	29559788	29559888	NF1	52	100	52.0
17	29559888	29559928	NF1	14	40	35.0
17	29560005	29560105	NF1	40	100	40.0
17	29560105	29560205	NF1	48	100	48.0
17	29560205	29560245	NF1	18	40	45.0
17	29562589	29562689	NF1	42	100	42.0
17	29562689	29562789	NF1	41	100	41.0
17	29562789	29562829	NF1	16	40	40.0
17	29562867	29562967	NF1	34	100	34.0
17	29562967	29563067	NF1	41	100	41.0
17	29563067	29563107	NF1	7	40	17.5
17	29575949	29576049	NF1	33	100	33.0
17	29576049	29576149	NF1	46	100	46.0
17	29576149	29576189	NF1	8	40	20.0
17	29579896	29579996	NF1	42	100	42.0
17	29579996	29580076	NF1	20	80	25.0
17	29584630	29584730	NF1	38	100	38.0
17	29584730	29584810	NF1	27	80	33.75
17	29585320	29585420	NF1	44	100	44.0
17	29585420	29585520	NF1	41	100	41.0
17	29585520	29585560	NF1	11	40	27.5
17	29586008	29586108	NF1	31	100	31.0
17	29586108	29586188	NF1	31	80	38.75
17	29587339	29587439	NF1	34	100	34.0
17	29587439	29587539	NF1	43	100	43.0
17	29587539	29587579	NF1	17	40	42.5
17	29588681	29588781	NF1	35	100	35.0
17	29588781	29588881	NF1	46	100	46.0
17	29588881	29588921	NF1	13	40	32.5
17	29592181	29592281	NF1	31	100	31.0
17	29592281	29592381	NF1	37	100	37.0
17	29592381	29592421	NF1	8	40	20.0
17	29626485	29626585	NF1	34	100	34.0
17	29626585	29626665	NF1	27	80	33.75
17	29652813	29652913	NF1	33	100	33.0
17	29652913	29653013	NF1	42	100	42.0
17	29653013	29653113	NF1	50	100	50.0
17	29653113	29653213	NF1	48	100	48.0
17	29653213	29653293	NF1	30	80	37.5
17	29654476	29654576	NF1	48	100	48.0
17	29654576	29654676	NF1	42	100	42.0
17	29654676	29654776	NF1	54	100	54.0
17	29654776	29654876	NF1	41	100	41.0
17	29654876	29654896	NF1	8	20	40.0
17	29657294	29657394	NF1	40	100	40.0
17	29657394	29657494	NF1	42	100	42.0
17	29657494	29657534	NF1	9	40	22.5
17	29661624	29661724	NF1	31	100	31.0
17	29661724	29661804	NF1	26	80	32.5
17	29661832	29661932	NF1	34	100	34.0
17	29661932	29662032	NF1	35	100	35.0
17	29662032	29662072	NF1	18	40	45.0
17	29663300	29663400	NF1	32	100	32.0
17	29663400	29663500	NF1	43	100	43.0
17	29663500	29663540	NF1	12	40	30.0
17	29663642	29663742	NF1	35	100	35.0
17	29663742	29663842	NF1	45	100	45.0
17	29663842	29663942	NF1	43	100	43.0
17	29664372	29664472	NF1	38	100	38.0
17	29664472	29664572	NF1	50	100	50.0
17	29664572	29664612	NF1	18	40	45.0
17	29664776	29664876	NF1	36	100	36.0
17	29664876	29664956	NF1	23	80	28.75
17	29664968	29665068	NF1	25	100	25.0
17	29665068	29665168	NF1	44	100	44.0
17	29665168	29665208	NF1	16	40	40.0
17	29665652	29665752	NF1	30	100	30.0
17	29665752	29665852	NF1	33	100	33.0
17	29665852	29665892	NF1	13	40	32.5
17	29667472	29667572	NF1	48	100	48.0
17	29667572	29667672	NF1	40	100	40.0
17	29667672	29667712	NF1	15	40	37.5
17	29669969	29670069	NF1	39	100	39.0
17	29670069	29670169	NF1	35	100	35.0
17	29670169	29670209	NF1	9	40	22.5
17	29676083	29676183	NF1	33	100	33.0
17	29676183	29676283	NF1	35	100	35.0
17	29676283	29676323	NF1	9	40	22.5
17	29677148	29677248	NF1	39	100	39.0
17	29677248	29677348	NF1	35	100	35.0
17	29677348	29677388	NF1	9	40	22.5
17	29679233	29679333	NF1	40	100	40.0
17	29679333	29679433	NF1	57	100	57.0
17	29679433	29679473	NF1	4	40	10.0
17	29683418	29683518	NF1	30	100	30.0
17	29683518	29683618	NF1	42	100	42.0
17	29683618	29683658	NF1	14	40	35.0
17	29683922	29684022	NF1	42	100	42.0
17	29684022	29684122	NF1	42	100	42.0
17	29684122	29684162	NF1	16	40	40.0
17	29684216	29684316	NF1	37	100	37.0
17	29684316	29684416	NF1	35	100	35.0
17	29684416	29684456	NF1	16	40	40.0
17	29685448	29685548	NF1	32	100	32.0
17	29685548	29685648	NF1	38	100	38.0
17	29685648	29685688	NF1	16	40	40.0
17	29685919	29686019	NF1	31	100	31.0
17	29686019	29686099	NF1	25	80	31.25
17	29687466	29687566	NF1	32	100	32.0
17	29687566	29687666	NF1	52	100	52.0
17	29687666	29687766	NF1	38	100	38.0
17	29694179	29694279	NF1	34	100	34.0
17	29694279	29694359	NF1	36	80	45.0
17	29700981	29701081	NF1	47	100	47.0
17	29701081	29701181	NF1	50	100	50.0
17	29701181	29701221	NF1	13	40	32.5
17	29705837	29705937	NF1	49	100	49.0
17	29705937	29706017	NF1	34	80	42.5
17	33427923	33428023	RAD51L3-RFFL;RAD51D	56	100	56.0
17	33428023	33428103	RAD51L3-RFFL;RAD51D	39	80	48.75
